"anonid" "setname" "item" "color1" "color2" "color3" "timing1" "timing2" "timing3"
"202" "02ffadc7-35bf-4d55-a2c2-394a58d8530d" "set1" "15" "#4C48B7" "#5E47B8" "#6429D6" 3285 4492 6263
"203" "02ffadc7-35bf-4d55-a2c2-394a58d8530d" "set1" "01" "#22C6DD" "#12C8ED" "#16C8E9" 5157 5081 5881
"204" "02ffadc7-35bf-4d55-a2c2-394a58d8530d" "set1" "06" "#1BACE4" "#1EA4E1" "#129FED" 4026 3535 4718
"205" "02ffadc7-35bf-4d55-a2c2-394a58d8530d" "set1" "04" "#2C68D3" "#1873E7" "#1B82E4" 9970 38920 6320
"206" "02ffadc7-35bf-4d55-a2c2-394a58d8530d" "set1" "10" "#1925E6" "#1E28E1" "#0E0EF1" 5896 2192 2885
"207" "02ffadc7-35bf-4d55-a2c2-394a58d8530d" "set1" "16" "#5B2DD2" "#6A3AC5" "#7040BF" 9144 2123 3641
"208" "02ffadc7-35bf-4d55-a2c2-394a58d8530d" "set1" "07" "#2B7BD4" "#0B06F9" "#0C02FD" 5233 1973 2621
"209" "030a878b-b37d-41ab-8efe-5f68a0a6315b" "set1" "12" "#E51AC7" "#5C62A3" "#0DF278" 8660 3324 1496
"210" "030a878b-b37d-41ab-8efe-5f68a0a6315b" "set1" "09" "#ACBA45" "#EB2014" "#EA1516" 6970 1589 1104
"211" "030a878b-b37d-41ab-8efe-5f68a0a6315b" "set1" "14" "#250AF5" "#22E01F" "#27EA15" 7920 1010 1118
"212" "030a878b-b37d-41ab-8efe-5f68a0a6315b" "set1" "13" "#27D82E" "#393136" "#DB2BC4" 7461 5423 6357
"213" "030a878b-b37d-41ab-8efe-5f68a0a6315b" "set1" "08" "#F2F10D" "#25C5DA" "#251EE1" 5968 1893 7013
"214" "030a878b-b37d-41ab-8efe-5f68a0a6315b" "set1" "02" "#FCFCFC" "#DDDFDF" "#7A8485" 32197 4961 4069
"215" "030a878b-b37d-41ab-8efe-5f68a0a6315b" "set1" "03" "#DDE1E3" "#D5DB24" "#DBE01F" 6452 4943 1565
"216" "030a878b-b37d-41ab-8efe-5f68a0a6315b" "set1" "11" "#5C2FD0" "#E71830" "#D02FB9" 3659 1291 7580
"217" "030a878b-b37d-41ab-8efe-5f68a0a6315b" "set1" "05" "#DCF807" "#D2E01F" "#D4D827" 2744 2889 2665
"218" "030a878b-b37d-41ab-8efe-5f68a0a6315b" "set1" "15" "#364842" "#A9EC13" "#32E619" 7728 2949 2210
"219" "030a878b-b37d-41ab-8efe-5f68a0a6315b" "set1" "01" "#C8E21D" "#847B80" "#CAD827" 7332 3008 2359
"220" "030a878b-b37d-41ab-8efe-5f68a0a6315b" "set1" "06" "#37E817" "#DADE21" "#D4CD2B" 15548 5105 6312
"221" "030a878b-b37d-41ab-8efe-5f68a0a6315b" "set1" "04" "#DFDF7E" "#DADF20" "#E8E517" 20264 1527 1061
"222" "030a878b-b37d-41ab-8efe-5f68a0a6315b" "set1" "10" "#F2280D" "#E1241E" "#EA151A" 2610 1085 1539
"223" "030a878b-b37d-41ab-8efe-5f68a0a6315b" "set1" "16" "#1C17E8" "#2C18E7" "#C2DA25" 1961 2085 1450
"224" "030a878b-b37d-41ab-8efe-5f68a0a6315b" "set1" "07" "#79867B" "#3D1AE5" "#1D17E8" 4045 5525 3107
"225" "032bb846-3cf1-46ff-af1d-549fa8f14e4f" "set1" "12" "#4535CA" "#0E34F1" "#0F49F0" 2899 833 1290
"226" "032bb846-3cf1-46ff-af1d-549fa8f14e4f" "set1" "09" "#A948B7" "#1AA7E5" "#0F34F0" 299 2888 1127
"227" "032bb846-3cf1-46ff-af1d-549fa8f14e4f" "set1" "14" "#1B80E4" "#166AE9" "#1C41E3" 956 811 852
"228" "032bb846-3cf1-46ff-af1d-549fa8f14e4f" "set1" "13" "#1F49E0" "#183FE7" "#1314EC" 667 816 1408
"229" "032bb846-3cf1-46ff-af1d-549fa8f14e4f" "set1" "08" "#CDAC32" "#1B37E4" "#41BE41" 3347 949 6854
"230" "032bb846-3cf1-46ff-af1d-549fa8f14e4f" "set1" "02" "#AFA650" "#A0B44B" "#7DC837" 1262 1934 1665
"231" "032bb846-3cf1-46ff-af1d-549fa8f14e4f" "set1" "03" "#C2B43D" "#4FC639" "#CDB732" 892 1147 1445
"232" "032bb846-3cf1-46ff-af1d-549fa8f14e4f" "set1" "11" "#EE1143" "#183AE7" "#229EDD" 966 1839 984
"233" "032bb846-3cf1-46ff-af1d-549fa8f14e4f" "set1" "05" "#5DA264" "#75BF40" "#D3D32C" 2099 1302 1289
"234" "032bb846-3cf1-46ff-af1d-549fa8f14e4f" "set1" "15" "#0F26F0" "#0435FB" "#0C06F9" 8442 1595 2035
"235" "032bb846-3cf1-46ff-af1d-549fa8f14e4f" "set1" "01" "#DB9324" "#BCA343" "#D0CC2F" 4298 946 1402
"236" "032bb846-3cf1-46ff-af1d-549fa8f14e4f" "set1" "06" "#B2624D" "#67C738" "#51AE52" 2038 1784 906
"237" "032bb846-3cf1-46ff-af1d-549fa8f14e4f" "set1" "04" "#A5D22D" "#1B57E4" "#38CC33" 1210 1077 826
"238" "032bb846-3cf1-46ff-af1d-549fa8f14e4f" "set1" "10" "#1121EE" "#5B33CC" "#167DE9" 1274 1874 1649
"239" "032bb846-3cf1-46ff-af1d-549fa8f14e4f" "set1" "16" "#CFA730" "#CDBE32" "#D9C326" 945 1098 2725
"240" "032bb846-3cf1-46ff-af1d-549fa8f14e4f" "set1" "07" "#C4563B" "#C4C33B" "#98DA25" 1278 949 1175
"241" "03a73cf5-3669-4f73-8ad8-d8f25e2bd4e6" "set1" "12" "#E1431E" "#E51A3A" "#F1160E" 8940 1595 1929
"242" "03a73cf5-3669-4f73-8ad8-d8f25e2bd4e6" "set1" "09" "#E2DB1D" "#EE116A" "#EF7310" 8526 4016 1647
"243" "03a73cf5-3669-4f73-8ad8-d8f25e2bd4e6" "set1" "14" "#DD2257" "#EA154D" "#E72618" 3287 2449 2083
"244" "03a73cf5-3669-4f73-8ad8-d8f25e2bd4e6" "set1" "13" "#DA256A" "#F2430D" "#EF4910" 1598 1502 1521
"245" "03a73cf5-3669-4f73-8ad8-d8f25e2bd4e6" "set1" "08" "#EC7413" "#EEBC11" "#16E9A3" 2679 17903 5784
"246" "03a73cf5-3669-4f73-8ad8-d8f25e2bd4e6" "set1" "02" "#DFF10E" "#84F708" "#3AED12" 4794 2587 2238
"247" "03a73cf5-3669-4f73-8ad8-d8f25e2bd4e6" "set1" "03" "#75EF10" "#2FF10E" "#86EA15" 4734 1869 2417
"248" "03a73cf5-3669-4f73-8ad8-d8f25e2bd4e6" "set1" "11" "#F3480C" "#EC7413" "#F1790E" 3939 2361 3942
"249" "03a73cf5-3669-4f73-8ad8-d8f25e2bd4e6" "set1" "05" "#11EEDC" "#0EF131" "#67EB14" 6342 1812 3959
"250" "03a73cf5-3669-4f73-8ad8-d8f25e2bd4e6" "set1" "15" "#13F00F" "#E91660" "#E21D3D" 4826 3541 3057
"251" "03a73cf5-3669-4f73-8ad8-d8f25e2bd4e6" "set1" "01" "#DDEF10" "#DDF50A" "#ECF807" 3147 4427 2402
"252" "03a73cf5-3669-4f73-8ad8-d8f25e2bd4e6" "set1" "06" "#0CF314" "#78ED12" "#16E9E0" 3781 8612 2704
"253" "03a73cf5-3669-4f73-8ad8-d8f25e2bd4e6" "set1" "04" "#1AE532" "#60E817" "#68EC13" 3209 4295 2820
"254" "03a73cf5-3669-4f73-8ad8-d8f25e2bd4e6" "set1" "10" "#EE118F" "#EA6215" "#E92116" 2501 1413 5569
"255" "03a73cf5-3669-4f73-8ad8-d8f25e2bd4e6" "set1" "16" "#E8F10E" "#D5EB14" "#E4EB14" 5113 9167 5992
"256" "03a73cf5-3669-4f73-8ad8-d8f25e2bd4e6" "set1" "07" "#17E6E8" "#E619D5" "#EE11B3" 6635 2864 2353
"257" "0464f568-aedb-4ef5-bfdd-ef1b4c18eb75" "set1" "12" "#BC7443" "#AD6D52" "#5891A7" 11563 4370 6596
"258" "0464f568-aedb-4ef5-bfdd-ef1b4c18eb75" "set1" "09" "#A96356" "#1627E9" "#4839C6" 5898 4862 7349
"259" "0464f568-aedb-4ef5-bfdd-ef1b4c18eb75" "set1" "14" "#AA7B55" "#7834CB" "#624EB1" 5640 6274 5014
"260" "0464f568-aedb-4ef5-bfdd-ef1b4c18eb75" "set1" "13" "#B5754A" "#51AE8D" "#5754AB" 7221 8809 7459
"261" "0464f568-aedb-4ef5-bfdd-ef1b4c18eb75" "set1" "08" "#B24D4D" "#C1673E" "#C1653E" 8311 6152 6483
"262" "0464f568-aedb-4ef5-bfdd-ef1b4c18eb75" "set1" "02" "#BDA942" "#BED827" "#A6B946" 10954 4531 4101
"263" "0464f568-aedb-4ef5-bfdd-ef1b4c18eb75" "set1" "03" "#C3B03C" "#A5C13E" "#BAAF45" 6480 6226 6168
"264" "0464f568-aedb-4ef5-bfdd-ef1b4c18eb75" "set1" "11" "#5C33CC" "#404FBF" "#2C2AD5" 7379 8794 4316
"265" "0464f568-aedb-4ef5-bfdd-ef1b4c18eb75" "set1" "05" "#E9E316" "#9EB24D" "#AEC03F" 7242 5054 5643
"266" "0464f568-aedb-4ef5-bfdd-ef1b4c18eb75" "set1" "15" "#90B946" "#5A93A5" "#655AA5" 7789 5455 6674
"267" "0464f568-aedb-4ef5-bfdd-ef1b4c18eb75" "set1" "01" "#DED621" "#AAB946" "#B6B649" 5912 5602 6404
"268" "0464f568-aedb-4ef5-bfdd-ef1b4c18eb75" "set1" "06" "#E0A91F" "#C0C639" "#BE7441" 9760 7648 6995
"269" "0464f568-aedb-4ef5-bfdd-ef1b4c18eb75" "set1" "04" "#9EAE51" "#9AC43B" "#9CA55A" 7658 4453 3902
"270" "0464f568-aedb-4ef5-bfdd-ef1b4c18eb75" "set1" "10" "#5E6BE1" "#5F50AF" "#4341BE" 31264 7160 4644
"271" "0464f568-aedb-4ef5-bfdd-ef1b4c18eb75" "set1" "16" "#98A659" "#A6A559" "#B4B946" 4996 4749 5594
"272" "0464f568-aedb-4ef5-bfdd-ef1b4c18eb75" "set1" "07" "#C1803E" "#DF5320" "#D4742B" 8254 6099 8871
"273" "0471ff6d-b537-486d-aedb-229bc4d57788" "set1" "12" "#2E34D1" "#504FB0" "#84659A" 13187 4556 1708
"274" "0471ff6d-b537-486d-aedb-229bc4d57788" "set1" "09" "#2283DD" "#4B83B4" "#7D57A8" 6361 3032 1643
"275" "0471ff6d-b537-486d-aedb-229bc4d57788" "set1" "14" "#5358AC" "#7439C6" "#2F29D6" 6117 1865 2250
"276" "0471ff6d-b537-486d-aedb-229bc4d57788" "set1" "13" "#4951B6" "#BF4053" "#322FD0" 2623 4972 2701
"277" "0471ff6d-b537-486d-aedb-229bc4d57788" "set1" "08" "#5D3BC4" "#844DB2" "#525DAD" 4800 2016 1307
"278" "0471ff6d-b537-486d-aedb-229bc4d57788" "set1" "02" "#4E7DBD" "#90AD52" "#BAB445" 19697 3558 1435
"279" "0471ff6d-b537-486d-aedb-229bc4d57788" "set1" "03" "#474BB8" "#3996C6" "#52B946" 2333 2203 1721
"280" "0471ff6d-b537-486d-aedb-229bc4d57788" "set1" "11" "#3B65C4" "#CD32BE" "#6733CC" 2965 2145 4134
"281" "0471ff6d-b537-486d-aedb-229bc4d57788" "set1" "05" "#53B07B" "#9CAA55" "#5C49B6" 3502 3574 2017
"282" "0471ff6d-b537-486d-aedb-229bc4d57788" "set1" "15" "#4A43BC" "#2F2DD2" "#7711EE" 12651 2912 4121
"283" "0471ff6d-b537-486d-aedb-229bc4d57788" "set1" "01" "#AFC43B" "#4DB262" "#A655AA" 2710 1825 1830
"284" "0471ff6d-b537-486d-aedb-229bc4d57788" "set1" "06" "#51AE7E" "#507AAF" "#4AB555" 2776 2088 4263
"285" "0471ff6d-b537-486d-aedb-229bc4d57788" "set1" "04" "#61769E" "#9A59A6" "#4335CA" 3536 2560 2399
"286" "0471ff6d-b537-486d-aedb-229bc4d57788" "set1" "10" "#3D3FC2" "#3F43C0" "#5B4DB2" 2976 3083 2901
"287" "0471ff6d-b537-486d-aedb-229bc4d57788" "set1" "16" "#52AAAD" "#47A9B8" "#CCA733" 2599 2598 1571
"288" "0471ff6d-b537-486d-aedb-229bc4d57788" "set1" "07" "#44BB6F" "#AD8E52" "#8EB44B" 2251 2962 2200
"289" "04775b3b-8304-4890-bd56-325750ccdef6" "set1" "12" "#40079F" "#061F7E" "#2442DB" 12263 8180 1833
"290" "04775b3b-8304-4890-bd56-325750ccdef6" "set1" "09" "#D98E97" "#C31EE1" "#1D8DE2" 14088 3219 5762
"291" "04775b3b-8304-4890-bd56-325750ccdef6" "set1" "14" "#1D7A12" "#45DF7C" "#2992D6" 7150 6475 2180
"292" "04775b3b-8304-4890-bd56-325750ccdef6" "set1" "13" "#07A76F" "#0A0897" "#1A0DB0" 6785 1717 2613
"293" "04775b3b-8304-4890-bd56-325750ccdef6" "set1" "08" "#EA7C15" "#B312ED" "#F00F74" 4465 4173 1795
"294" "04775b3b-8304-4890-bd56-325750ccdef6" "set1" "02" "#FAE49E" "#E1D163" "#D2CF69" 5572 2797 3936
"295" "04775b3b-8304-4890-bd56-325750ccdef6" "set1" "03" "#98C95C" "#DD7356" "#2ED169" 7571 7724 1848
"296" "04775b3b-8304-4890-bd56-325750ccdef6" "set1" "11" "#0ABB70" "#0A0F96" "#0F0CF3" 5086 2095 1234
"297" "04775b3b-8304-4890-bd56-325750ccdef6" "set1" "05" "#CC3338" "#98CF30" "#ABD86F" 3606 6954 4354
"298" "04775b3b-8304-4890-bd56-325750ccdef6" "set1" "15" "#6DC484" "#18A274" "#DC9A23" 6845 3844 2842
"299" "04775b3b-8304-4890-bd56-325750ccdef6" "set1" "01" "#F2C60D" "#E2F20D" "#D7DC23" 2095 3265 1791
"300" "04775b3b-8304-4890-bd56-325750ccdef6" "set1" "06" "#34CB3D" "#DEEC2A" "#24DB7A" 2813 13125 974
"301" "04775b3b-8304-4890-bd56-325750ccdef6" "set1" "04" "#D7BD5A" "#40A215" "#EACD5E" 2987 6243 8296
"302" "04775b3b-8304-4890-bd56-325750ccdef6" "set1" "10" "#13C255" "#0C1679" "#230DF2" 5139 3525 1041
"303" "04775b3b-8304-4890-bd56-325750ccdef6" "set1" "16" "#CFD55E" "#DCE51A" "#D7AA28" 3073 2849 1728
"304" "04775b3b-8304-4890-bd56-325750ccdef6" "set1" "07" "#B8E41B" "#AB1EE1" "#D82790" 4986 2847 1153
"305" "04b421fe-ad8b-4b81-ba03-f531c91cdb14" "set1" "12" "#6216E9" "#E11E7E" "#E9165B" 5787 1878 2286
"306" "04b421fe-ad8b-4b81-ba03-f531c91cdb14" "set1" "09" "#3B16E9" "#EF7310" "#ED121D" 3365 968 1609
"307" "04b421fe-ad8b-4b81-ba03-f531c91cdb14" "set1" "14" "#D02F34" "#AF16E9" "#E72518" 2373 2218 1531
"308" "04b421fe-ad8b-4b81-ba03-f531c91cdb14" "set1" "13" "#DE2162" "#F20D10" "#F00FDA" 1824 4064 3128
"309" "04b421fe-ad8b-4b81-ba03-f531c91cdb14" "set1" "08" "#E51A48" "#EE2A11" "#E51A63" 1862 1560 1921
"310" "04b421fe-ad8b-4b81-ba03-f531c91cdb14" "set1" "02" "#DF12ED" "#EC6A13" "#E51AC5" 3070 2189 1622
"311" "04b421fe-ad8b-4b81-ba03-f531c91cdb14" "set1" "03" "#B127D8" "#EF9310" "#E416E9" 2242 3176 1354
"312" "04b421fe-ad8b-4b81-ba03-f531c91cdb14" "set1" "11" "#2026DF" "#EA1551" "#E8178F" 1873 2475 2387
"313" "04b421fe-ad8b-4b81-ba03-f531c91cdb14" "set1" "05" "#F20DC2" "#F20DDD" "#ED12C0" 1689 4555 4606
"314" "04b421fe-ad8b-4b81-ba03-f531c91cdb14" "set1" "15" "#EA1527" "#EC135F" "#ED1260" 1011 2390 2317
"315" "04b421fe-ad8b-4b81-ba03-f531c91cdb14" "set1" "01" "#F9C206" "#DE21DD" "#D21AE5" 2652 1717 3018
"316" "04b421fe-ad8b-4b81-ba03-f531c91cdb14" "set1" "06" "#F10E2B" "#EB5D14" "#DF2096" 1541 1357 1269
"317" "04b421fe-ad8b-4b81-ba03-f531c91cdb14" "set1" "04" "#E68D19" "#F10E98" "#E817BD" 1771 2380 2789
"318" "04b421fe-ad8b-4b81-ba03-f531c91cdb14" "set1" "10" "#9311EE" "#EB1423" "#ED1227" 3140 2601 4014
"319" "04b421fe-ad8b-4b81-ba03-f531c91cdb14" "set1" "16" "#DF1CE3" "#EB14E4" "#E817C0" 2256 1883 3061
"320" "04b421fe-ad8b-4b81-ba03-f531c91cdb14" "set1" "07" "#E41B76" "#EE2211" "#EB143B" 1601 1537 1526
"321" "05113ff2-4f53-4d37-b4b6-ae7a4ae23a6a" "set1" "12" "#01054C" "#040169" "#01006F" 9668 5923 3522
"322" "05113ff2-4f53-4d37-b4b6-ae7a4ae23a6a" "set1" "09" "#A4F401" "#0F4EF0" "#0F4EF0" 7026 8259 3317
"323" "05113ff2-4f53-4d37-b4b6-ae7a4ae23a6a" "set1" "14" "#4E0172" "#FCC603" "#169B44" 15916 19034 3357
"324" "05113ff2-4f53-4d37-b4b6-ae7a4ae23a6a" "set1" "13" "#020056" "#02006B" "#00136B" 4729 4003 4520
"325" "05113ff2-4f53-4d37-b4b6-ae7a4ae23a6a" "set1" "08" "#E20D01" "#FA0534" "#FA0535" 5435 8574 3180
"326" "05113ff2-4f53-4d37-b4b6-ae7a4ae23a6a" "set1" "02" "#03FCF1" "#03F4FC" "#10BA8E" 3823 2191 3283
"327" "05113ff2-4f53-4d37-b4b6-ae7a4ae23a6a" "set1" "03" "#FDCB02" "#06CA02" "#0BAF02" 3355 3649 3847
"328" "05113ff2-4f53-4d37-b4b6-ae7a4ae23a6a" "set1" "11" "#0F0178" "#0A2CBD" "#0938A0" 6487 3798 3366
"329" "05113ff2-4f53-4d37-b4b6-ae7a4ae23a6a" "set1" "05" "#01AF3A" "#20A445" "#1B9D3C" 7252 4969 4902
"330" "05113ff2-4f53-4d37-b4b6-ae7a4ae23a6a" "set1" "15" "#01159B" "#3E0163" "#FAB805" 8909 6429 3801
"331" "05113ff2-4f53-4d37-b4b6-ae7a4ae23a6a" "set1" "01" "#02FDEE" "#02FDFC" "#05E5ED" 2788 1929 12568
"332" "05113ff2-4f53-4d37-b4b6-ae7a4ae23a6a" "set1" "06" "#01A75B" "#FFBC00" "#444444" 4900 12499 4190
"333" "05113ff2-4f53-4d37-b4b6-ae7a4ae23a6a" "set1" "04" "#01C235" "#17AC3B" "#127D40" 6019 7499 8808
"334" "05113ff2-4f53-4d37-b4b6-ae7a4ae23a6a" "set1" "10" "#2376D2" "#011688" "#104FEF" 9673 4218 6940
"335" "05113ff2-4f53-4d37-b4b6-ae7a4ae23a6a" "set1" "16" "#089B80" "#22C0DD" "#1B9AB4" 2960 2653 3750
"336" "05113ff2-4f53-4d37-b4b6-ae7a4ae23a6a" "set1" "07" "#575757" "#F60931" "#494549" 9872 5650 3484
"337" "057b5822-8637-47ec-8922-ebbb592654b8" "set1" "12" "#1EEF10" "#580BF4" "#1E96E1" 4916 3394 194
"338" "057b5822-8637-47ec-8922-ebbb592654b8" "set1" "09" "#0B17F4" "#4F1BE4" "#100EF1" 1700 2254 2034
"339" "057b5822-8637-47ec-8922-ebbb592654b8" "set1" "14" "#F30CD2" "#4A1BE4" "#2032DF" 1866 649 438
"340" "057b5822-8637-47ec-8922-ebbb592654b8" "set1" "13" "#AA5588" "#33CCC0" "#4FB0A7" 1198 2512 1100
"341" "057b5822-8637-47ec-8922-ebbb592654b8" "set1" "08" "#6E6D92" "#ED12B0" "#2B27D8" 4356 1543 1314
"342" "057b5822-8637-47ec-8922-ebbb592654b8" "set1" "02" "#80A758" "#1524EA" "#0B8CF4" 1978 966 1224
"343" "057b5822-8637-47ec-8922-ebbb592654b8" "set1" "03" "#1049EF" "#0D08F7" "#5C3CC3" 2056 645 2898
"344" "057b5822-8637-47ec-8922-ebbb592654b8" "set1" "11" "#44E51A" "#18B4E7" "#3512ED" 2440 886 1136
"345" "057b5822-8637-47ec-8922-ebbb592654b8" "set1" "05" "#27D8C8" "#E916A7" "#3B12ED" 2616 626 870
"346" "057b5822-8637-47ec-8922-ebbb592654b8" "set1" "15" "#0ED9F1" "#24D9DB" "#1718E8" 2653 2036 1048
"347" "057b5822-8637-47ec-8922-ebbb592654b8" "set1" "01" "#30CBCF" "#2357DC" "#2133DE" 1570 1192 1337
"348" "057b5822-8637-47ec-8922-ebbb592654b8" "set1" "06" "#C13E8A" "#0AF52A" "#391DE2" 980 2372 292
"349" "057b5822-8637-47ec-8922-ebbb592654b8" "set1" "04" "#E7F609" "#18C9E7" "#4493BB" 2774 2816 920
"350" "057b5822-8637-47ec-8922-ebbb592654b8" "set1" "10" "#3507F8" "#0922F6" "#231EE1" 1444 446 1738
"351" "057b5822-8637-47ec-8922-ebbb592654b8" "set1" "16" "#2B50D4" "#2C4CD3" "#0731F8" 463 688 1068
"352" "057b5822-8637-47ec-8922-ebbb592654b8" "set1" "07" "#3E21DE" "#4713EC" "#4BAFB4" 570 568 648
"353" "05ef70e0-e190-492d-bb53-c4ad79cc6d5b" "set1" "12" "#5B4EB1" "#827D81" "#827788" 7947 3140 2527
"354" "05ef70e0-e190-492d-bb53-c4ad79cc6d5b" "set1" "09" "#5455AB" "#8C738C" "#8F7083" 22376 4259 4529
"355" "05ef70e0-e190-492d-bb53-c4ad79cc6d5b" "set1" "14" "#878378" "#7B7E84" "#7C7D83" 9136 2730 3459
"356" "05ef70e0-e190-492d-bb53-c4ad79cc6d5b" "set1" "13" "#808679" "#837C7C" "#7B7D84" 4189 2620 4441
"357" "05ef70e0-e190-492d-bb53-c4ad79cc6d5b" "set1" "08" "#5693A9" "#5C4AB5" "#7F7B84" 7940 2609 1743
"358" "05ef70e0-e190-492d-bb53-c4ad79cc6d5b" "set1" "02" "#808080" "#696897" "#887783" 3412 4506 3762
"359" "05ef70e0-e190-492d-bb53-c4ad79cc6d5b" "set1" "03" "#7C8B74" "#7F7A85" "#7C7E83" 10807 2430 5891
"360" "05ef70e0-e190-492d-bb53-c4ad79cc6d5b" "set1" "11" "#847C7B" "#595BA6" "#6D7F92" 3796 3212 1730
"361" "05ef70e0-e190-492d-bb53-c4ad79cc6d5b" "set1" "05" "#619E9B" "#13ECB3" "#63A15E" 5738 3187 6649
"362" "05ef70e0-e190-492d-bb53-c4ad79cc6d5b" "set1" "15" "#D92648" "#788783" "#798683" 2894 3517 3134
"363" "05ef70e0-e190-492d-bb53-c4ad79cc6d5b" "set1" "01" "#26D94A" "#868379" "#D5D42A" 5978 4165 5058
"364" "05ef70e0-e190-492d-bb53-c4ad79cc6d5b" "set1" "06" "#E31C1F" "#48F30C" "#857A82" 3432 5920 10766
"365" "05ef70e0-e190-492d-bb53-c4ad79cc6d5b" "set1" "04" "#9EA25D" "#679D62" "#B5BC43" 10180 6717 8749
"366" "05ef70e0-e190-492d-bb53-c4ad79cc6d5b" "set1" "10" "#847B81" "#777988" "#7E7C83" 2492 2365 3908
"367" "05ef70e0-e190-492d-bb53-c4ad79cc6d5b" "set1" "16" "#626464" "#7F7D82" "#828778" 6380 5547 3070
"368" "05ef70e0-e190-492d-bb53-c4ad79cc6d5b" "set1" "07" "#4AB559" "#83738C" "#BDBF40" 5034 1982 5726
"369" "0604eed4-7fbf-495f-ae97-7a77652630f5" "set1" "12" "#111377" "#0F1F81" "#3932BD" 44054 12143 27690
"370" "0604eed4-7fbf-495f-ae97-7a77652630f5" "set1" "09" "#41A9BE" "#3769C8" "#5B7BD4" 52108 7712 14571
"371" "0604eed4-7fbf-495f-ae97-7a77652630f5" "set1" "14" "#69A7BA" "#244E9F" "#174BA7" 12229 56427 17909
"372" "0604eed4-7fbf-495f-ae97-7a77652630f5" "set1" "13" "#89BCE2" "#1812B8" "#22439C" 19389 20279 25334
"373" "0604eed4-7fbf-495f-ae97-7a77652630f5" "set1" "08" "#2251B0" "#99A4D2" "#6FC3DE" 20044 14327 24590
"374" "0604eed4-7fbf-495f-ae97-7a77652630f5" "set1" "02" "#2658D9" "#382DD2" "#2A3CC9" 17712 17568 10882
"375" "0604eed4-7fbf-495f-ae97-7a77652630f5" "set1" "03" "#562FDA" "#2836D7" "#79B6DC" 16735 9787 27806
"376" "0604eed4-7fbf-495f-ae97-7a77652630f5" "set1" "11" "#77A3E3" "#343FCB" "#5127D8" 15303 10061 11269
"377" "0604eed4-7fbf-495f-ae97-7a77652630f5" "set1" "05" "#56A95A" "#64C6E5" "#67BEDE" 19663 24181 18434
"378" "0604eed4-7fbf-495f-ae97-7a77652630f5" "set1" "15" "#766BDA" "#6E78DF" "#5061B7" 31923 21212 43535
"379" "0604eed4-7fbf-495f-ae97-7a77652630f5" "set1" "01" "#3B35D6" "#8193E3" "#4452BB" 21491 14112 44456
"380" "0604eed4-7fbf-495f-ae97-7a77652630f5" "set1" "06" "#7C91E6" "#93A2ED" "#3B34CB" 29291 16893 12508
"381" "0604eed4-7fbf-495f-ae97-7a77652630f5" "set1" "04" "#4551CB" "#3351D9" "#6696D5" 10987 13020 34013
"382" "0604eed4-7fbf-495f-ae97-7a77652630f5" "set1" "10" "#576EE0" "#354DCA" "#8299DD" 31865 6107 18366
"383" "0604eed4-7fbf-495f-ae97-7a77652630f5" "set1" "16" "#858CD9" "#3D85C2" "#2A4EC0" 23771 20683 32132
"384" "0604eed4-7fbf-495f-ae97-7a77652630f5" "set1" "07" "#75B7DF" "#7EC8DF" "#3483D9" 9635 14909 11961
"385" "065812b8-8fc3-4214-a029-7a126a8f2006" "set1" "12" "#BDBEA9" "#7B170F" "#1D0770" 13862 7255 4648
"386" "065812b8-8fc3-4214-a029-7a126a8f2006" "set1" "09" "#B8B9F1" "#F0735F" "#2A13EC" 26502 10988 6796
"387" "065812b8-8fc3-4214-a029-7a126a8f2006" "set1" "14" "#1011EF" "#815B09" "#910C1A" 8928 5603 6173
"388" "065812b8-8fc3-4214-a029-7a126a8f2006" "set1" "13" "#8F1C0B" "#501EA1" "#34AACB" 21985 14485 10007
"389" "065812b8-8fc3-4214-a029-7a126a8f2006" "set1" "08" "#590E70" "#C094CF" "#C0AFBE" 8483 19134 6804
"390" "065812b8-8fc3-4214-a029-7a126a8f2006" "set1" "02" "#45B6BA" "#E6E7B0" "#F4E9C3" 4657 11207 17529
"391" "065812b8-8fc3-4214-a029-7a126a8f2006" "set1" "03" "#4CD56E" "#C1E2A4" "#AAA79A" 10076 19845 8788
"392" "065812b8-8fc3-4214-a029-7a126a8f2006" "set1" "11" "#B11431" "#AF508F" "#AD97CE" 7315 3552 7851
"393" "065812b8-8fc3-4214-a029-7a126a8f2006" "set1" "05" "#4BAE85" "#C7F3E4" "#BBD7D9" 25746 8769 7031
"394" "065812b8-8fc3-4214-a029-7a126a8f2006" "set1" "15" "#BDC5CF" "#57E471" "#418306" 6162 4916 11765
"395" "065812b8-8fc3-4214-a029-7a126a8f2006" "set1" "01" "#14EBD3" "#ECF13C" "#E9EA99" 12753 9021 7160
"396" "065812b8-8fc3-4214-a029-7a126a8f2006" "set1" "06" "#B0A3F7" "#E4E363" "#B19D4E" 9677 19276 3554
"397" "065812b8-8fc3-4214-a029-7a126a8f2006" "set1" "04" "#CEE337" "#9FF794" "#DF90CB" 17471 6207 12869
"398" "065812b8-8fc3-4214-a029-7a126a8f2006" "set1" "10" "#A62010" "#F9F8A1" "#E37396" 10925 12963 5495
"399" "065812b8-8fc3-4214-a029-7a126a8f2006" "set1" "16" "#4C9F3F" "#67CE86" "#815EA4" 8316 7091 13333
